CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
766858897,12/28/2015,02:25:00,12/28/2015,03:30:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,BAR/NIGHT CLUB,,,1000900,228610,40.794150256,-73.939869087,"(40.794150256, -73.939869087)"
206738066,12/28/2015,02:13:00,12/28/2015,02:32:00,12/28/2015,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,COMMERCIAL BUILDING,,,1002273,247951,40.847233143,-73.934858484,"(40.847233143, -73.934858484)"
504123515,12/28/2015,02:10:00,12/28/2015,02:15:00,12/28/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,GYM/FITNESS FACILITY,,,998151,234236,40.809596838,-73.949785598,"(40.809596838, -73.949785598)"
307896718,12/28/2015,02:05:00,,,12/28/2015,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1005349,183457,40.670206898,-73.923942878,"(40.670206898, -73.923942878)"
285183757,12/28/2015,02:05:00,12/28/2015,02:10:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,STREET,,,1003797,188946,40.685276523,-73.929521672,"(40.685276523, -73.929521672)"
157204659,12/28/2015,02:00:00,,,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,980111,173324,40.642418199,-74.014915668,"(40.642418199, -74.014915668)"
428615738,12/28/2015,02:00:00,12/28/2015,02:10:00,12/28/2015,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,TILDEN,1010424,180852,40.663043206,-73.90565843,"(40.663043206, -73.90565843)"
151987802,12/28/2015,02:00:00,,,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,OPPOSITE OF,STREET,,,1051167,157944,40.599951641,-73.759029763,"(40.599951641, -73.759029763)"
603705590,12/28/2015,02:00:00,12/28/2015,02:08:00,12/28/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DRUG STORE,,,989136,218534,40.766508632,-73.982362725,"(40.766508632, -73.982362725)"
134478723,12/28/2015,02:00:00,,,12/28/2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
589772229,12/28/2015,01:47:00,,,12/28/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,987571,210695,40.744993295,-73.988016331,"(40.744993295, -73.988016331)"
104171470,12/28/2015,01:45:00,12/28/2015,01:50:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1021710,190150,40.688523541,-73.864926925,"(40.688523541, -73.864926925)"
850777449,12/28/2015,01:45:00,,,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,,989299,202385,40.722183568,-73.981786406,"(40.722183568, -73.981786406)"
670089418,12/28/2015,01:45:00,12/28/2015,02:38:00,12/28/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1006544,253399,40.862176526,-73.919403121,"(40.862176526, -73.919403121)"
519032643,12/28/2015,01:35:00,12/28/2015,01:45:00,12/28/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,REAR OF,RESIDENCE - APT. HOUSE,,,990710,225426,40.785424354,-73.976673876,"(40.785424354, -73.976673876)"
806321264,12/28/2015,01:30:00,,,12/28/2015,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1005300,182814,40.668442123,-73.924121524,"(40.668442123, -73.924121524)"
542779974,12/28/2015,01:30:00,12/28/2015,01:50:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,OTHER,,,980604,195696,40.703824542,-74.013151327,"(40.703824542, -74.013151327)"
711170984,12/28/2015,01:30:00,12/28/2015,01:31:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1005065,178172,40.655701417,-73.924982968,"(40.655701417, -73.924982968)"
817640330,12/28/2015,01:30:00,,,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020336,238850,40.822198206,-73.869619968,"(40.822198206, -73.869619968)"
902925074,12/28/2015,01:25:00,,,12/28/2015,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1007021,250367,40.853853379,-73.917688948,"(40.853853379, -73.917688948)"
899113198,12/28/2015,01:25:00,12/28/2015,01:45:00,12/28/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1022285,212504,40.749877374,-73.862727261,"(40.749877374, -73.862727261)"
808568463,12/28/2015,01:15:00,12/28/2015,01:20:00,12/28/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,GAS STATION,,,1020849,239143,40.823000297,-73.867764865,"(40.823000297, -73.867764865)"
366982417,12/28/2015,01:15:00,12/28/2015,01:20:00,12/28/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1007166,196135,40.705000574,-73.917349763,"(40.705000574, -73.917349763)"
305148310,12/28/2015,01:15:00,12/28/2015,01:35:00,12/28/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,OTHER,,,989291,192796,40.695864034,-73.981822445,"(40.695864034, -73.981822445)"
558367532,12/28/2015,01:13:00,,,12/28/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1013347,255347,40.867503391,-73.894800154,"(40.867503391, -73.894800154)"
757876042,12/28/2015,01:13:00,,,12/28/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1013347,255347,40.867503391,-73.894800154,"(40.867503391, -73.894800154)"
613894859,12/28/2015,01:00:00,12/28/2015,01:21:00,12/28/2015,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016459,185448,40.675638295,-73.883883607,"(40.675638295, -73.883883607)"
724395333,12/28/2015,01:00:00,12/28/2015,01:10:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1006734,188708,40.684616294,-73.918932657,"(40.684616294, -73.918932657)"
241989283,12/28/2015,01:00:00,12/28/2015,01:14:00,12/28/2015,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,,STREET,,,986819,214690,40.755958814,-73.990728688,"(40.755958814, -73.990728688)"
386009447,12/28/2015,01:00:00,,,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1018182,239891,40.82506399,-73.877397261,"(40.82506399, -73.877397261)"
961927576,12/28/2015,01:00:00,12/28/2015,07:00:00,12/28/2015,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,983489,157328,40.598513439,-74.002741779,"(40.598513439, -74.002741779)"
375335481,12/28/2015,01:00:00,,,12/28/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,948974,143960,40.561750773,-74.126959437,"(40.561750773, -74.126959437)"
841010388,12/28/2015,01:00:00,12/28/2015,01:40:00,12/28/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1038981,184815,40.673790265,-73.802694082,"(40.673790265, -73.802694082)"
905423415,12/28/2015,01:00:00,12/28/2015,01:10:00,12/28/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1006734,188708,40.684616294,-73.918932657,"(40.684616294, -73.918932657)"
883215358,12/28/2015,01:00:00,12/28/2015,01:30:00,12/28/2015,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,DRUG STORE,,,1010249,209534,40.741769049,-73.906178483,"(40.741769049, -73.906178483)"
464859167,12/28/2015,01:00:00,12/28/2015,12:00:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1014922,215780,40.75889776,-73.88928649,"(40.75889776, -73.88928649)"
908426421,12/28/2015,01:00:00,12/28/2015,09:00:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,OPPOSITE OF,STREET,,,1003085,169431,40.631713688,-73.932143403,"(40.631713688, -73.932143403)"
212451333,12/28/2015,00:55:00,12/28/2015,00:56:00,12/28/2015,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1014086,254305,40.864640953,-73.892132912,"(40.864640953, -73.892132912)"
649417020,12/28/2015,00:50:00,,,12/28/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1002636,248355,40.848341256,-73.933545337,"(40.848341256, -73.933545337)"
495103806,12/28/2015,00:48:00,12/28/2015,01:30:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,993633,164188,40.617337803,-73.966204,"(40.617337803, -73.966204)"
944938527,12/28/2015,00:45:00,12/28/2015,00:50:00,12/28/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,961194,163266,40.61478207,-74.083045677,"(40.61478207, -74.083045677)"
843481054,12/28/2015,00:45:00,12/28/2015,00:55:00,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1018097,216537,40.760963946,-73.877822078,"(40.760963946, -73.877822078)"
400267558,12/28/2015,00:40:00,12/28/2015,00:49:00,12/28/2015,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1027434,251387,40.856576728,-73.843893678,"(40.856576728, -73.843893678)"
622266448,12/28/2015,00:40:00,12/28/2015,00:50:00,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1003842,176803,40.651946602,-73.929394707,"(40.651946602, -73.929394707)"
595019873,12/28/2015,00:30:00,,,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,GROCERY/BODEGA,,,994462,230341,40.798911166,-73.963117633,"(40.798911166, -73.963117633)"
898575657,12/28/2015,00:30:00,,,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,,,1026652,258312,40.875587515,-73.846676742,"(40.875587515, -73.846676742)"
876062254,12/28/2015,00:30:00,,,12/28/2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1010539,173953,40.644106623,-73.905270809,"(40.644106623, -73.905270809)"
894690765,12/28/2015,00:30:00,12/28/2015,02:30:00,12/28/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,FAST FOOD,,,993113,230778,40.800112068,-73.967989389,"(40.800112068, -73.967989389)"
889569589,12/28/2015,00:30:00,12/28/2015,10:05:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1019392,266730,40.898724151,-73.872884535,"(40.898724151, -73.872884535)"
360419555,12/28/2015,00:30:00,12/28/2015,00:33:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1020373,253469,40.8623229,-73.869407542,"(40.8623229, -73.869407542)"
944678706,12/28/2015,00:30:00,12/28/2015,13:55:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE - APT. HOUSE,,,1017037,182481,40.667492429,-73.881814271,"(40.667492429, -73.881814271)"
128854131,12/28/2015,00:30:00,12/28/2015,00:40:00,12/28/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1024474,245530,40.840514993,-73.854629031,"(40.840514993, -73.854629031)"
365355414,12/28/2015,00:19:00,12/28/2015,00:20:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007972,244067,40.83655923,-73.914273566,"(40.83655923, -73.914273566)"
435818146,12/28/2015,00:15:00,12/28/2015,00:15:00,12/28/2015,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,TRI-BORO BRDG TUNNL,MANHATTAN,25,FRONT OF,BRIDGE,,,1004138,226326,40.787874599,-73.928181646,"(40.787874599, -73.928181646)"
743216515,12/28/2015,00:15:00,12/28/2015,09:00:00,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,OPPOSITE OF,STREET,,,1003085,169431,40.631713688,-73.932143403,"(40.631713688, -73.932143403)"
168091511,12/28/2015,00:10:00,12/28/2015,00:20:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1042129,196644,40.70623804,-73.791243838,"(40.70623804, -73.791243838)"
590348345,12/28/2015,00:10:00,12/28/2015,00:15:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,998965,163162,40.614514395,-73.947000446,"(40.614514395, -73.947000446)"
544051337,12/28/2015,00:05:00,12/28/2015,00:05:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,WEBSTER,1009394,242828,40.833154599,-73.909139311,"(40.833154599, -73.909139311)"
722052227,12/28/2015,00:01:00,12/28/2015,12:00:00,12/28/2015,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,OPPOSITE OF,STREET,,,999041,161743,40.610619406,-73.946729815,"(40.610619406, -73.946729815)"
684699359,12/28/2015,00:01:00,12/28/2015,08:20:00,12/28/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,982071,170774,40.635419693,-74.007852297,"(40.635419693, -74.007852297)"
236578494,12/28/2015,00:01:00,12/28/2015,16:30:00,12/28/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1022204,188797,40.684807765,-73.863153268,"(40.684807765, -73.863153268)"
572748832,12/28/2015,00:01:00,12/28/2015,13:00:00,12/28/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1002309,228867,40.794852885,-73.93477972,"(40.794852885, -73.93477972)"
490741607,12/28/2015,00:01:00,12/28/2015,08:00:00,12/28/2015,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1003114,169033,40.6306212,-73.932040035,"(40.6306212, -73.932040035)"
287854269,12/28/2015,00:01:00,12/28/2015,03:20:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020183,239283,40.823387291,-73.87017045,"(40.823387291, -73.87017045)"
129528414,12/27/2015,23:57:00,12/28/2015,08:00:00,12/28/2015,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1002998,183315,40.66982243,-73.932418254,"(40.66982243, -73.932418254)"
427741648,12/27/2015,23:55:00,12/28/2015,00:00:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUTLER,1009944,244103,40.836652522,-73.907146909,"(40.836652522, -73.907146909)"
548185179,12/27/2015,23:50:00,12/27/2015,23:55:00,12/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1032426,189832,40.687598865,-73.826289177,"(40.687598865, -73.826289177)"
682115377,12/27/2015,23:47:00,12/28/2015,00:01:00,12/28/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,1001722,150909,40.580877381,-73.93710188,"(40.580877381, -73.93710188)"
289844324,12/27/2015,23:40:00,12/27/2015,23:50:00,12/28/2015,105,ROBBERY,380,"ROBBERY,CAR JACKING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1001011,236582,40.816030991,-73.939448304,"(40.816030991, -73.939448304)"
404786799,12/27/2015,23:40:00,12/27/2015,23:50:00,12/28/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1004545,194377,40.700181677,-73.92680828,"(40.700181677, -73.92680828)"
600720842,12/27/2015,23:40:00,12/28/2015,23:45:00,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESTAURANT/DINER,,,1001856,193160,40.696847054,-73.936509237,"(40.696847054, -73.936509237)"
596222945,12/27/2015,23:35:00,12/27/2015,23:42:00,12/28/2015,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000655,228899,40.794943941,-73.940753212,"(40.794943941, -73.940753212)"
645789603,12/27/2015,23:35:00,12/28/2015,00:14:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,RESIDENCE - APT. HOUSE,,,1006432,215383,40.757833473,-73.919933646,"(40.757833473, -73.919933646)"
215491221,12/27/2015,23:30:00,12/27/2015,23:59:00,12/28/2015,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1021509,215004,40.756742537,-73.865514109,"(40.756742537, -73.865514109)"
232320550,12/27/2015,23:30:00,12/28/2015,11:00:00,12/28/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,,STREET,,,1037081,153190,40.586998057,-73.80979119,"(40.586998057, -73.80979119)"
716837623,12/27/2015,23:30:00,12/28/2015,08:30:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,107,FRONT OF,RESIDENCE - PUBLIC HOUSING,,POMONOK,1035549,205727,40.731209233,-73.814907243,"(40.731209233, -73.814907243)"
201373747,12/27/2015,23:30:00,12/28/2015,07:49:00,12/28/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,OPPOSITE OF,OTHER,,,953090,171586,40.637593915,-74.112273445,"(40.637593915, -74.112273445)"
934938382,12/27/2015,23:30:00,12/28/2015,12:00:00,12/28/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,979557,159660,40.604913096,-74.016902418,"(40.604913096, -74.016902418)"
641545257,12/27/2015,23:20:00,12/27/2015,23:30:00,12/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1005303,248396,40.848447832,-73.923905353,"(40.848447832, -73.923905353)"
814488011,12/27/2015,23:20:00,12/27/2015,23:45:00,12/28/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. STATE POLICE,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
170491591,12/27/2015,23:10:00,12/27/2015,23:22:00,12/28/2015,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1025377,242930,40.833374596,-73.851381471,"(40.833374596, -73.851381471)"
